Offset,Data,Class
-3378.4,-3499,0
-3437.6,-3262,0
-3451.6,-3262,0
-3404.2,-3133,0
-3331,-2986,0
-3228.4,-2986,0
-3125.8,-2986,0
-3070.6,-3243,0
-3066.8,-3243,0
-3088.8,-3495,0
-3190.6,-3495,0
-3292.4,-3440,0
-3383.2,-2925,0
-3319.6,-2885,0
-3248,-2885,0
-3126,-3165,0
-3060,-3288,0
-3029.6,-3288,0
-3102.2,-3077,0
-3140.6,-3476,0
-3258.8,-3476,0
-3321,-3426,0
-3348.6,-3367,0
-3364.4,-3216,0
-3392.2,-3216,0
-3340.2,-3270,0
-3299,-3294,0
-3272.6,-3366,0
-3272.4,-3517,0
-3332.6,-3590,0
-3407.4,-2875,0
-3328.4,-3181,0
-3305.8,-3232,0
-3279,-3356,0
-3246.8,-3375,0
-3203.8,-3375,0
-3303.8,-3255,0
-3318.6,-3628,0
-3397.8,-3628,0
-3452.2,-2982,0
-3373.6,-2982,0
-3295,-3110,0
-3266,-3110,0
-3162.4,-3167,0
-3070.2,-3332,0
-3140.2,-3356,0
-3215,-3356,0
-3264.2,-3359,0
-3314,-3501,0
-3380.8,-3504,0
-3415.2,-3138,0
-3371.6,-3138,0
-3328,-3626,0
-3381.4,-3626,0
-3406.4,-3626,0
-3430.8,-3488,0
-3500.8,-3422,0
-3557.6,-3333,0
-3499,-3596,0
-3493,-3596,0
-3487,-3430,0
-3475.4,-3097,0
-3410.4,-3185,0
-3380.8,-3468,0
-3355.2,-3568,0
-3349.6,-3568,0
-3377.2,-3438,0
-3445.4,-3344,0
-3477.2,-3344,0
-3452.4,-3377,0
-3414.2,-3632,0
-3427,-3000,0
-3339.4,-2818,0
-3234.2,-3414,0
-3248.2,-3543,0
-3281.4,-3534,0
-3261.8,-3499,0
-3361.6,-3487,0
-3495.4,-3487,0
-3510,-3487,0
-3498.8,-3697,0
-3531.4,-3204,0
-3472.4,-3324,0
-3439.8,-3443,0
-3431,-3422,0
-3418,-3422,0
-3363,-3371,0
-3396.4,-3333,0
-3398.2,-3329,0
-3375.4,-3329,0
-3356.8,-3676,0
-3407.6,-3615,0
-3456.4,-3316,0
-3453,-3557,0
-3498.6,-3536,0
-3540,-3536,0
-3512,-3446,0
-3478.2,-3459,0
-3506.8,-3459,0
-3487.2,-3636,0
-3507.2,-3636,0
-3527.2,-3636,0
-3565.2,-3353,0
-3544,-3512,0
-3554.6,-3446,0
-3516.6,-3446,0
-3478.6,-3446,0
-3440.6,-3503,0
-3470.6,-3518,0
-3471.8,-3660,0
-3514.6,-3410,0
-3507.4,-3461,0
-3510.4,-3461,0
-3502,-3463,0
-3491,-3523,0
-3463.6,-3481,0
-3477.8,-3556,0
-3496.8,-3825,0
-3569.6,-3660,0
-3609,-3660,0
-3636.4,-3093,0
-3558.8,-3093,0
-3466.2,-3471,0
-3395.4,-3425,0
-3348.4,-3425,0
-3301.4,-3385,0
-3359.8,-3456,0
-3432.4,-3456,0
-3429.4,-3541,0
-3452.6,-3703,0
-3508.2,-3855,0
-3602.2,-3579,0
-3626.8,-3274,0
-3590.4,-3472,0
-3576.6,-3542,0
-3544.4,-3567,0
-3486.8,-3616,0
-3494.2,-3393,0
-3518,-3616,0
-3546.8,-3616,0
-3561.6,-3866,0
-3621.4,-3372,0
-3572.6,-3141,0
-3522.2,-3532,0
-3505.4,-3513,0
-3484.8,-3479,0
-3407.4,-3379,0
-3408.8,-3482,0
-3477,-3496,0
-3469.8,-3721,0
-3511.4,-3833,0
-3582.2,-3833,0
-3673,-3508,0
-3678.2,-3191,0
-3617.2,-3502,0
-3573.4,-3502,0
-3507.2,-3539,0
-3448.4,-3472,0
-3441.2,-3472,0
-3497.4,-3522,0
-3501.4,-3522,0
-3505.4,-3522,0
-3502,-3342,0
-3476,-3158,0
-3413.2,-3474,0
-3403.6,-3501,0
-3399.4,-3501,0
-3395.2,-3393,0
-3405.4,-3363,0
-3446.4,-3372,0
-3426,-3633,0
-3452.4,-3613,0
-3474.8,-3329,0
-3462,-3153,0
-3420,-3314,0
-3408.4,-3511,0
-3384,-3511,0
-3363.6,-3588,0
-3415.4,-3461,0
-3477,-3369,0
-3488,-3625,0
-3510.8,-3731,0
-3554.8,-3552,0
-3547.6,-3196,0
-3494.6,-3505,0
-3521.8,-3551,0
-3507,-3551,0
-3471,-3570,0
-3474.6,-3570,0
-3549.4,-3568,0
-3562,-3568,0
-3565.4,-3781,0
-3611.4,-3234,0
-3544.2,-3111,0
-3452.4,-3111,0
-3361,-3373,0
-3322,-3373,0
-3240.4,-3500,0
-3293.6,-3568,0
-3385,-3568,0
-3476.4,-3548,0
-3511.4,-3918,0
-3620.4,-3909,0
-3702.2,-3106,0
-3609.8,-3106,0
-3517.4,-3106,0
-3429,-3459,0
-3337.2,-3477,0
-3250.8,-3477,0
-3325,-3667,0
-3437.2,-3580,0
-3532,-3708,0
-3581.8,-3708,0
-3628,-3708,0
-3674.2,-3708,0
-3682.4,-3708,0
-3708,-3708,0
-3708,-3133,0
-3593,-3198,0
-3491,-3297,0
-3408.8,-3297,0
-3326.6,-3626,0
-3310.2,-3626,0
-3408.8,-3659,0
-3501,-3960,0
-3633.6,-3880,0
-3750.2,-3880,0
-3801,-3104,0
-3696.6,-3372,0
-3639.2,-3372,0
-3521.6,-3627,0
-3471,-3567,0
-3408.4,-3520,0
-3491.6,-3520,0
-3521.2,-3592,0
-3565.2,-3592,0
-3558.2,-3721,0
-3589,-3439,0
-3572.8,-3195,0
-3507.8,-3195,0
-3428.4,-3670,0
-3444,-3670,0
-3433.8,-3456,0
-3437.2,-3413,0
-3480.8,-3523,0
-3546.4,-3414,0
-3495.2,-3558,0
-3472.8,-3818,0
-3545.2,-3652,0
-3593,-3375,0
-3563.4,-3573,0
-3595.2,-3339,0
-3551.4,-3444,0
-3476.6,-3566,0
-3459.4,-3582,0
-3500.8,-3592,0
-3504.6,-3590,0
-3554.8,-3929,0
-3651.8,-3929,0
-3724.4,-3952,0
-3798.4,-3249,0
-3729.8,-3437,0
-3699.2,-3437,0
-3600.8,-3464,0
-3507.8,-3452,0
-3407.8,-3452,0
-3448.4,-3452,0
-3451.4,-3524,0
-3468.8,-3580,0
-3492,-3667,0
-3535,-3650,0
-3574.6,-3542,0
-3592.6,-3486,0
-3585,-3486,0
-3566.2,-3486,0
-3530,-3405,0
-3481,-3718,0
-3516.2,-3718,0
-3562.6,-3778,0
-3621,-3132,0
-3550.2,-3208,0
-3510.8,-3476,0
-3462.4,-3525,0
-3423.8,-3525,0
-3373.2,-3678,0
-3482.4,-3678,0
-3576.4,-3736,0
-3628.4,-3787,0
-3680.8,-3913,0
-3758.4,-3739,0
-3770.6,-3241,0
-3683.2,-3681,0
-3672.2,-3681,0
-3651,-3681,0
-3604.6,-3772,0
-3611.2,-3611,0
-3685.2,-3592,0
-3667.4,-3879,0
-3707,-3998,0
-3770.4,-3515,0
-3719,-3236,0
-3644,-3524,0
-3630.4,-3643,0
-3583.2,-3536,0
-3490.8,-3536,0
-3495,-3578,0
-3563.4,-3603,0
-3579.2,-3747,0
-3600,-3910,0
-3674.8,-3910,0
-3749.6,-3209,0
-3675.8,-3209,0
-3597,-3488,0
-3545.2,-3488,0
-3460.8,-3612,0
-3401.2,-3612,0
-3481.8,-3612,0
-3562.4,-3750,0
-3614.8,-3837,0
-3684.6,-3634,0
-3689,-3196,0
-3605.8,-3291,0
-3541.6,-3291,0
-3449.8,-3555,0
-3393.4,-3541,0
-3374.8,-3663,0
-3468.2,-3764,0
-3562.8,-3762,0
-3657,-3834,0
-3712.8,-3976,0
-3799.8,-3976,0
-3862.4,-3218,0
-3753.2,-3218,0
-3644.4,-3555,0
-3588.6,-3555,0
-3504.4,-3555,0
-3420.2,-3471,0
-3470.8,-3471,0
-3521.4,-3644,0
-3539.2,-3644,0
-3557,-3713,0
-3588.6,-3713,0
-3637,-3576,0
-3658,-3289,0
-3587,-3234,0
-3505,-3234,0
-3409.2,-3653,0
-3397.2,-3653,0
-3412.6,-3732,0
-3501.2,-3693,0
-3593,-3774,0
-3701,-3698,0
-3710,-3630,0
-3705.4,-3753,0
-3709.6,-3501,0
-3671.2,-3501,0
-3616.6,-2983,0
-3473.6,-3326,0
-3412.8,-3326,0
-3327.4,-3218,0
-3270.8,-3414,0
-3253.4,-3376,0
-3332,-3376,0
-3342,-3608,0
-3398.4,-3608,0
-3476.4,-3608,0
-3515.2,-3704,0
-3580.8,-3820,0
-3669.6,-3728,0
-3693.6,-3333,0
-3638.6,-3085,0
-3534,-3085,0
-3410.2,-3479,0
-3342,-3520,0
-3300.4,-3520,0
-3337.8,-3520,0
-3424.8,-3520,0
-3511.8,-3573,0
-3530.6,-3638,0
-3554.2,-3846,0
-3619.4,-3880,0
-3691.4,-3848,0
-3757,-2983,0
-3639,-3404,0
-3592.2,-3488,0
-3520.6,-3488,0
-3442.2,-3463,0
-3365.2,-3493,0
-3467.2,-3537,0
-3493.8,-3503,0
-3496.8,-3469,0
-3493,-3751,0
-3550.6,-3751,0
-3602.2,-3181,0
-3531,-3601,0
-3550.6,-3601,0
-3577,-3601,0
-3547,-3348,0
-3466.4,-3363,0
-3502.8,-3518,0
-3486.2,-3518,0
-3469.6,-3720,0
-3493.4,-3707,0
-3565.2,-3289,0
-3550.4,-3216,0
-3490,-3472,0
-3480.8,-3520,0
-3440.8,-3513,0
-3402,-3425,0
-3429.2,-3425,0
-3471,-3554,0
-3487.4,-3632,0
-3509.8,-3812,0
-3569.6,-3679,0
-3620.4,-3273,0
-3590,-3089,0
-3497,-3455,0
-3461.6,-3463,0
-3391.8,-3425,0
-3341,-3425,0
-3371.4,-3367,0
-3427,-3441,0
-3424.2,-3654,0
-3462.4,-3715,0
-3520.4,-3144,0
-3464.2,-3144,0
-3419.6,-3144,0
-3360.2,-3677,0
-3364.8,-3547,0
-3331.2,-3347,0
-3371.8,-3585,0
-3460,-3609,0
-3553,-3609,0
-3539.4,-3609,0
-3551.8,-3615,0
-3605.4,-3275,0
-3543.4,-3275,0
-3476.6,-3693,0
-3493.4,-3639,0
-3499.4,-3639,0
-3504.2,-3569,0
-3563,-3420,0
-3592,-3522,0
-3557.8,-3821,0
-3594.2,-3821,0
-3630.6,-3725,0
-3661.8,-3725,0
-3722.8,-3570,0
-3732.4,-3580,0
-3684.2,-3580,0
-3636,-3646,0
-3620.2,-3545,0
-3584.2,-3637,0
-3597.6,-3637,0
-3609,-3637,0
-3620.4,-3637,0
-3618.6,-3124,0
-3534.4,-3423,0
-3491.6,-3441,0
-3452.4,-3439,0
-3412.8,-3450,0
-3375.4,-3450,0
-3440.6,-3450,0
-3446,-3450,0
-3447.8,-3454,0
-3450.8,-3044,0
-3369.6,-2829,0
-3245.4,-3157,0
-3186.8,-3157,0
-3128.2,-3296,0
-3096.6,-3288,0
-3145.4,-3256,0
-3230.8,-3281,0
-3255.6,-3342,0
-3292.6,-3616,0
-3356.6,-3548,0
-3408.6,-3122,0
-3381.8,-2866,0
-3298.8,-3420,0
-3314.4,-3420,0
-3275.2,-3393,0
-3244.2,-3362,0
-3292.2,-3362,0
-3391.4,-3279,0
-3363.2,-3607,0
-3400.6,-3442,0
-3410.4,-2975,0
-3333,-2924,0
-3245.4,-2924,0
-3174.4,-3272,0
-3107.4,-3298,0
-3078.6,-3438,0
-3171.2,-3383,0
-3263,-3383,0
-3354.8,-3342,0
-3368.8,-3619,0
-3433,-3731,0
-3491.6,-3507,0
-3516.4,-3515,0
-3542.8,-3418,0
-3558,-3417,0
-3517.6,-3426,0
-3456.6,-3426,0
-3440.4,-3307,0
-3398.8,-3577,0
-3430.6,-3577,0
-3462.6,-3455,0
-3468.4,-3026,0
-3388.4,-3315,0
-3390,-3315,0
-3337.6,-3442,0
-3310.6,-3442,0
-3308,-3402,0
-3383.2,-3308,0
-3381.8,-3412,0
-3401.2,-3619,0
-3436.6,-3619,0
-3472,-3619,0
-3515.4,-3619,0
-3577.6,-3505,0
-3596.2,-3409,0
-3554.2,-3409,0
-3512.2,-3440,0
-3476.4,-3415,0
-3435.6,-3415,0
-3417.6,-3624,0
-3460.6,-3549,0
-3488.6,-3006,0
-3401.8,-3006,0
-3320,-3451,0
-3327.2,-3499,0
-3302.2,-3421,0
-3276.6,-3388,0
-3353,-3268,0
-3405.4,-3202,0
-3355.6,-3202,0
-3296.2,-3601,0
-3332.2,-3399,0
-3334.4,-3133,0
-3307.4,-3493,0
-3365.6,-3493,0
-3423.8,-3602,0
-3424,-3541,0
-3452.4,-3512,0
-3528.2,-3688,0
-3567.2,-3688,0
-3606.2,-3688,0
-3623.4,-3120,0
-3539.2,-3285,0
-3493.8,-3346,0
-3425.4,-3346,0
-3357,-3427,0
-3304.8,-3427,0
-3366.2,-3444,0
-3398,-3577,0
-3444.2,-3577,0
-3490.4,-3581,0
-3521.2,-3197,0
-3475.2,-3197,0
-3425.8,-3522,0
-3414.8,-3661,0
-3431.6,-3661,0
-3447.6,-3461,0
-3500.4,-3364,0
-3533.8,-3643,0
-3558,-3692,0
-3564.2,-3073,0
-3446.6,-3297,0
-3413.8,-3538,0
-3448.6,-3493,0
-3418.6,-3416,0
-3363.4,-3475,0
-3443.8,-3387,0
-3461.8,-3580,0
-3470.2,-3637,0
-3499,-3421,0
-3500,-3421,0
-3489.2,-3421,0
-3496,-3613,0
-3502.6,-3613,0
-3497.8,-3400,0
-3493.6,-3380,0
-3485.4,-3461,0
-3493.4,-3652,0
-3501.2,-3652,0
-3509,-3573,0
-3543.6,-3088,0
-3485.2,-3179,0
-3428.8,-3474,0
-3393.2,-3429,0
-3348.6,-3405,0
-3315,-3373,0
-3372,-3410,0
-3418.2,-3685,0
-3460.4,-3685,0
-3511.6,-3151,0
-3460.8,-3101,0
-3406.4,-3413,0
-3407,-3413,0
-3352.6,-3340,0
-3283.6,-3321,0
-3317.6,-3321,0
-3361.6,-3378,0
-3354.6,-3365,0
-3345,-3365,0
-3350,-3502,0
-3386.2,-3486,0
-3419.2,-3173,0
-3378.2,-3173,0
-3339.8,-3557,0
-3378.2,-3557,0
-3389.2,-3552,0
-3402.4,-3534,0
-3474.6,-3518,0
-3543.6,-3493,0
-3530.8,-3568,0
-3533,-3650,0
-3552.6,-3524,0
-3550.6,-3114,0
-3469.8,-3114,0
-3394,-3007,0
-3281.8,-3502,0
-3252.2,-3416,0
-3230.6,-3352,0
-3278.2,-3550,0
-3365.4,-3508,0
-3465.6,-3348,0
-3434.8,-3348,0
-3421.2,-3691,0
-3489,-3534,0
-3485.8,-3220,0
-3428.2,-3130,0
-3384.6,-3452,0
-3405.4,-3364,0
-3340,-3360,0
-3305.2,-3489,0
-3359,-3489,0
-3430.8,-3430,0
-3426.4,-3600,0
-3473.6,-3562,0
-3514,-3127,0
-3441.6,-3235,0
-3390.8,-3532,0
-3411.2,-3561,0
-3403.4,-3588,0
-3408.6,-3469,0
-3477,-3469,0
-3523.8,-3488,0
-3515,-3614,0
-3525.6,-3358,0
-3479.6,-3358,0
-3457.4,-2763,0
-3316.2,-3084,0
-3235.4,-3084,0
-3129.4,-3205,0
-3098.8,-3205,0
-3068.2,-3159,0
-3147.4,-3159,0
-3162.4,-3467,0
-3239,-3467,0
-3291.4,-3721,0
-3394.6,-2766,0
-3316,-3264,0
-3337,-3264,0
-3296.4,-3194,0
-3241.8,-3194,0
-3136.4,-3302,0
-3243.6,-3306,0
-3252,-3673,0
-3333.8,-3784,0
-3451.8,-3453,0
-3503.6,-3077,0
-3458.6,-2986,0
-3394.6,-3417,0
-3343.4,-3417,0
-3270,-3417,0
-3262.8,-3321,0
-3311.6,-3517,0
-3417.8,-3623,0
-3459,-3358,0
-3447.2,-2942,0
-3352.2,-3118,0
-3311.6,-3308,0
-3269.8,-3308,0
-3206.8,-3501,0
-3235.4,-3428,0
-3332.6,-3428,0
-3394.6,-3486,0
-3430.2,-3563,0
-3481.2,-3394,0
-3459.8,-3033,0
-3380.8,-3044,0
-3304,-3326,0
-3272,-3326,0
-3224.6,-3184,0
-3182.6,-3133,0
-3202.6,-3414,0
-3276.6,-3414,0
-3294.2,-3414,0
-3311.8,-3055,0
-3286,-3292,0
-3317.8,-3292,0
-3293.4,-3179,0
-3246.4,-3179,0
-3199.4,-3193,0
-3227,-3236,0
-3215.8,-3543,0
-3266,-3483,0
-3326.8,-3050,0
-3301,-3196,0
-3301.6,-3330,0
-3320.4,-3429,0
-3297.6,-3450,0
-3291,-3334,0
-3347.8,-3334,0
-3375.4,-3461,0
-3401.6,-3544,0
-3424.6,-3544,0
-3443.4,-3145,0
-3405.6,-3312,0
-3401.2,-3312,0
-3371.4,-3268,0
-3316.2,-3327,0
-3272.8,-3327,0
-3309.2,-3327,0
-3312.2,-3327,0
-3315.2,-3327,0
-3327,-3017,0
-3265,-3017,0
-3203,-3215,0
-3180.6,-3212,0
-3157.6,-3212,0
-3134.6,-3280,0
-3187.2,-3485,0
-3280.8,-3637,0
-3365.2,-3637,0
-3450.2,-3121,0
-3432,-2918,0
-3359.6,-3116,0
-3285.8,-3490,0
-3256.4,-3418,0
-3212.6,-3418,0
-3272,-3349,0
-3358.2,-3646,0
-3464.2,-3547,0
-3475.6,-3547,0
-3501.4,-2887,0
-3395.2,-3176,0
-3360.6,-3400,0
-3311.4,-3469,0
-3295.8,-3449,0
-3276.2,-3389,0
-3376.6,-3449,0
-3431.2,-3449,0
-3441,-3649,0
-3477,-3278,0
-3442.8,-3381,0
-3441.2,-3322,0
-3415.8,-3431,0
-3412.2,-3388,0
-3360,-3311,0
-3366.6,-3311,0
-3352.6,-3453,0
-3378.8,-3453,0
-3383.2,-3515,0
-3408.6,-2949,0
-3336.2,-3073,0
-3288.6,-3223,0
-3242.6,-3348,0
-3221.6,-3345,0
-3187.6,-3345,0
-3266.8,-3203,0
-3292.8,-3285,0
-3305.2,-3448,0
-3325.2,-2881,0
-3232.4,-2779,0
-3119.2,-2779,0
-3034.4,-3155,0
-3008.4,-3230,0
-2964.8,-3122,0
-3013,-3022,0
-3061.6,-3130,0
-3131.8,-3157,0
-3132.2,-3409,0
-3168,-3316,0
-3206.8,-2708,0
-3144,-2708,0
-3059.6,-3250,0
-3078.2,-3328,0
-3062,-3328,0
-3064.4,-3297,0
-3182.2,-3297,0
-3300,-3239,0
-3297.8,-3427,0
-3317.6,-2871,0
-3226.2,-3099,0
-3186.6,-3227,0
-3172.6,-3227,0
-3170.2,-3227,0
-3130.2,-3075,0
-3171,-3138,0
-3178.8,-3160,0
-3165.4,-3245,0
-3169,-3325,0
-3188.6,-3091,0
-3191.8,-2788,0
-3121.8,-2958,0
-3081.4,-3095,0
-3051.4,-3142,0
-3014.8,-3142,0
-3025,-3186,0
-3104.6,-3186,0
-3150.2,-3603,0
-3251.8,-3493,0
-3322,-3036,0
-3300.8,-2825,0
-3228.6,-2825,0
-3156.4,-2825,0
-3000.8,-2825,0
-2867.2,-2825,0
-2825,-3362,0
-2932.4,-3268,0
-3021,-3454,0
-3146.8,-3784,0
-3338.6,-3499,0
-3473.4,-2980,0
-3397,-3392,0
-3421.8,-3467,0
-3424.4,-3467,0
-3361,-3248,0
-3310.8,-3479,0
-3410.6,-3479,0
-3428,-3656,0
-3465.8,-3656,0
-3503.6,-3123,0
-3478.6,-3105,0
-3403.8,-3229,0
-3353.8,-3391,0
-3300.8,-3299,0
-3229.4,-3183,0
-3241.4,-3183,0
-3257,-3183,0
-3247.8,-3522,0
-3274,-3253,0
-3264.8,-2851,0
-3198.4,-3108,0
-3183.4,-3241,0
-3195,-3142,0
-3119,-3142,0
-3096.8,-3236,0
-3173.8,-3380,0
-3228.2,-3380,0
-3256,-3380,0
-3303.6,-3523,0
-3379.8,-3214,0
-3375.4,-3041,0
-3307.6,-3225,0
-3276.6,-3231,0
-3246.8,-3224,0
-3187,-3360,0
-3216.2,-3267,0
-3261.4,-3399,0
-3296.2,-3399,0
-3329.8,-3499,0
-3384.8,-3107,0
-3334.2,-3107,0
-3302.2,-3283,0
-3279,-3283,0
-3255.8,-3345,0
-3225,-3198,0
-3243.2,-3219,0
-3265.6,-3415,0
-3292,-3501,0
-3335.6,-3568,0
-3380.2,-2930,0
-3326.6,-3429,0
-3368.6,-3483,0
-3382.2,-3369,0
-3355.8,-3471,0
-3336.4,-3342,0
-3418.8,-3224,0
-3377.8,-3394,0
-3360,-3394,0
-3365,-3588,0
-3388.4,-3588,0
-3437.6,-3203,0
-3433.4,-3203,0
-3395.2,-3203,0
-3357,-3362,0
-3311.8,-3363,0
-3266.8,-3271,0
-3280.4,-3271,0
-3294,-3528,0
-3359,-3528,0
-3392.2,-3074,0
-3334.4,-3074,0
-3295,-3384,0
-3317.6,-3327,0
-3277.4,-3327,0
-3237.2,-3077,0
-3237.8,-3339,0
-3290.8,-3618,0
-3337.6,-3618,0
-3395.8,-3052,0
-3340.8,-2951,0
-3315.6,-3341,0
-3316,-3245,0
-3241.4,-3245,0
-3166.8,-3281,0
-3212.6,-3130,0
-3248.4,-3560,0
-3292.2,-3560,0
-3355.2,-3483,0
-3402.8,-3026,0
-3351.8,-3026,0
-3331,-3388,0
-3296.6,-3345,0
-3253.6,-3386,0
-3234.2,-3457,0
-3320.4,-3424,0
-3400,-3424,0
-3407.2,-3462,0
-3430.6,-3462,0
-3445.8,-3284,0
-3411.2,-2872,0
-3300.8,-3137,0
-3243.4,-3137,0
-3178.4,-3340,0
-3154,-3286,0
-3154.4,-3203,0
-3220.6,-3192,0
-3231.6,-3450,0
-3294.2,-3716,0
-3369.4,-3370,0
-3386.2,-2873,0
-3320.2,-2873,0
-3256.4,-3512,0
-3268.8,-3512,0
-3228,-3512,0
-3256.4,-3281,0
-3338,-3081,0
-3379.6,-3264,0
-3330,-3332,0
-3294,-3332,0
-3258,-3332,0
-3268.2,-3222,0
-3296.4,-3036,0
-3250.8,-3413,0
-3267,-3437,0
-3288,-3477,0
-3317,-3477,0
-3368,-3365,0
-3433.8,-3311,0
-3413.4,-3546,0
-3435.2,-3546,0
-3449,-3057,0
-3365,-3242,0
-3340.4,-3406,0
-3359.4,-3406,0
-3331.4,-3406,0
-3303.4,-3341,0
-3360.2,-3277,0
-3367.2,-3415,0
-3369,-3524,0
-3392.6,-3524,0
-3416.2,-3259,0
-3399.8,-2928,0
-3330,-3504,0
-3347.8,-3428,0
-3328.6,-3384,0
-3300.6,-3343,0
-3317.4,-3343,0
-3400.4,-3343,0
-3368.2,-3343,0
-3351.2,-3343,0
-3343,-3343,0
-3343,-3024,0
-3279.2,-3024,0
-3215.4,-3425,0
-3231.8,-3486,0
-3260.4,-3582,0
-3308.2,-3560,0
-3415.4,-3506,0
-3511.8,-3449,0
-3516.6,-3719,0
-3563.2,-3719,0
-3590.6,-3231,0
-3524.8,-3231,0
-3469.8,-3231,0
-3426.2,-3332,0
-3348.8,-3420,0
-3289,-3420,0
-3326.8,-3439,0
-3368.4,-3299,0
-3382,-3604,0
-3436.4,-3604,0
-3473.2,-3500,0
-3489.2,-3500,0
-3501.4,-3214,0
-3484.4,-3455,0
-3454.6,-3452,0
-3424.2,-3441,0
-3412.4,-3336,0
-3379.6,-3336,0
-3404,-3345,0
-3382,-3345,0
-3360.6,-3406,0
-3353.6,-3144,0
-3315.2,-3368,0
-3321.6,-3607,0
-3374,-3607,0
-3426.4,-3382,0
-3421.6,-3442,0
-3481.2,-3442,0
-3496,-3442,0
-3463,-3461,0
-3433.8,-3724,0
-3502.2,-3415,0
-3496.8,-3000,0
-3408.4,-3000,0
-3320,-3549,0
-3337.6,-3566,0
-3306,-3566,0
-3336.2,-3442,0
-3424.6,-3442,0
-3513,-3608,0
-3524.8,-3904,0
-3592.4,-3636,0
-3606.4,-3150,0
-3548,-3141,0
-3487.8,-3576,0
-3481.4,-3584,0
-3417.4,-3502,0
-3390.6,-3502,0
-3461,-3511,0
-3535,-3617,0
-3543.2,-3617,0
-3549.8,-3747,0
-3598.8,-3676,0
-3633.6,-3330,0
-3597.4,-3489,0
-3571.8,-3488,0
-3546,-3467,0
-3490,-3467,0
-3448.2,-3590,0
-3500.2,-3565,0
-3515.4,-3565,0
-3530.8,-3702,0
-3577.8,-3702,0
-3624.8,-3646,0
-3636,-3152,0
-3553.4,-3257,0
-3491.8,-3568,0
-3465,-3603,0
-3445.2,-3584,0
-3432.8,-3611,0
-3524.6,-3548,0
-3582.8,-3548,0
-3578.8,-3768,0
-3611.8,-3768,0
-3648.6,-3280,0
-3582.4,-3501,0
-3573,-3501,0
-3563.6,-3622,0
-3534.4,-3614,0
-3503.6,-3663,0
-3580.2,-3772,0
-3634.4,-3772,0
-3688.6,-3767,0
-3717.6,-3767,0
-3748.2,-3568,0
-3729.2,-3078,0
-3590.4,-3200,0
-3476,-3423,0
-3407.2,-3423,0
-3338.4,-3423,0
-3309.4,-3567,0
-3407.2,-3526,0
-3472.4,-3725,0
-3532.8,-3976,0
-3643.4,-3976,0
-3754,-3595,0
-3759.6,-3595,0
-3773.4,-3506,0
-3729.6,-3506,0
-3635.6,-3555,0
-3551.4,-3555,0
-3543.4,-3556,0
-3535.6,-3631,0
-3560.6,-3794,0
-3618.2,-3919,0
-3691,-3746,0
-3729.2,-3428,0
-3703.6,-3428,0
-3663,-3787,0
-3661.6,-3610,0
-3599.8,-3712,0
-3593,-3712,0
-3649.8,-3712,0
-3706.6,-3754,0
-3700,-3951,0
-3768.2,-3993,0
-3824.4,-3662,0
-3814.4,-3396,0
-3751.2,-3701,0
-3740.6,-3772,0
-3704.8,-3772,0
-3660.6,-3624,0
-3653,-3498,0
-3673.4,-3591,0
-3651.4,-3768,0
-3650.6,-3768,0
-3649.8,-3878,0
-3700.6,-3299,0
-3660.8,-3095,0
-3561.6,-2837,0
-3375.4,-2218,0
-3065.4,-2218,0
-3065.4,-565,1
-3065.4,-737,1
-3065.4,-552,1
-3065.4,-552,1
-3065.4,-552,1
-3065.4,-79,1
-3065.4,-156,1
-3065.4,-89,1
-3065.4,25,1
-3065.4,-62,1
-3065.4,873,1
-3065.4,1255,1
-3065.4,1255,1
-3065.4,987,1
-3065.4,1052,1
-3065.4,1052,1
-3065.4,1052,1
-3065.4,1219,1
-3065.4,1219,1
-3065.4,1219,1
-3065.4,1505,1
-3065.4,2105,1
-3065.4,2105,1
-3065.4,2168,1
-3065.4,1746,1
-3065.4,1510,1
-3065.4,1129,1
-3065.4,1129,1
-3065.4,823,1
-3065.4,823,1
-3065.4,-97,1
-3065.4,-283,1
-3065.4,3,1
-3065.4,623,1
-3065.4,623,1
-3065.4,623,1
-3065.4,528,1
-3065.4,434,1
-3065.4,612,1
-3065.4,815,1
-3065.4,815,1
-3065.4,700,1
-3065.4,700,1
-3065.4,815,1
-3065.4,1208,1
-3065.4,1208,1
-3065.4,790,1
-3065.4,458,1
-3065.4,797,1
-3065.4,1455,1
-3065.4,1768,1
-3065.4,1742,1
-3065.4,1742,1
-3065.4,1742,1
-3065.4,1742,1
-3065.4,321,1
-3065.4,673,1
-3065.4,620,1
-3065.4,362,1
-3065.4,446,1
-3065.4,872,1
-3065.4,1228,1
-3065.4,1228,1
-3065.4,1836,1
-3065.4,1795,1
-3065.4,1795,1
-3065.4,1795,1
-3065.4,1795,1
-3065.4,1795,1
-3065.4,2501,1
-3065.4,2501,1
-3065.4,2501,1
-3065.4,2501,1
-3065.4,2501,1
-3065.4,2501,1
-3065.4,3165,1
-3065.4,3179,1
-3065.4,2897,1
-3065.4,1442,1
-3065.4,1442,1
-3065.4,1442,1
-3065.4,1442,1
-3065.4,1521,1
-3065.4,1548,1
-3065.4,1722,1
-3065.4,1722,1
-3065.4,2100,1
-3065.4,2100,1
-3065.4,2166,1
-3065.4,1567,1
-3065.4,1557,1
-3065.4,1557,1
-3065.4,1024,1
-3065.4,1024,1
-3065.4,716,1
-3065.4,716,1
